ISIN,Rendimento_annuo%,Perf_1mese%,Perf_6mesi%,Perf_1anno%,Volatilita_annua%,Max_Drawdown%,VaR_95%_giorno,CVaR_95%_giorno,Ulcer_Index,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Omega_Ratio,Pain_Ratio,Beta,Alpha%,R_Squared,Tracking_Error%,Information_Ratio,Winrate%
IE00B5WFQ436,11.84,9.07,5.56,29.17,15.9,-25.39,-1.6,-2.39,9.3261,0.518,0.663,0.466,1.101,1.269,,,,,,50.7
IE00BJZ2DC62,12.41,12.83,2.8,27.9,17.01,-26.22,-1.71,-2.5,9.6876,0.518,0.71,0.473,1.094,1.281,,,,,,55.6
IE00BKX55T58,11.66,10.4,5.55,30.44,15.58,-26.04,-1.58,-2.29,8.6874,0.518,0.708,0.448,1.095,1.343,,,,,,55.0
IE00BJ5CNR11,11.94,12.14,2.19,26.51,16.15,-24.5,-1.6,-2.38,9.0889,0.517,0.701,0.487,1.095,1.313,,,,,,54.0
LU0322253229,11.56,-2.2,-6.14,18.27,15.42,-19.57,-1.17,-1.99,7.6076,0.517,0.627,0.591,1.112,1.52,,,,,,54.4
IE00BG88WG77,11.4,5.29,38.29,46.59,15.09,-28.14,-1.53,-2.38,18.0726,0.517,0.613,0.405,1.103,0.631,,,,,,44.5
NL0010408704,10.65,6.64,5.99,19.29,13.64,-19.53,-1.28,-2.07,6.2904,0.517,0.673,0.545,1.096,1.693,,,,,,53.4
IE00BK5BQV03,11.65,10.1,5.56,30.49,15.61,-26.08,-1.57,-2.27,8.6902,0.516,0.718,0.447,1.094,1.341,,,,,,53.2
IE00BM67HJ62,11.31,15.53,23.2,61.17,14.98,-18.65,-1.47,-2.16,7.2158,0.515,0.729,0.607,1.092,1.568,,,,,,54.2
FR0011869270,11.91,6.64,8.15,21.37,16.14,-25.13,-1.53,-2.37,6.0707,0.515,0.699,0.474,1.094,1.963,,,,,,53.2
IE00BFNM3J75,11.86,10.92,3.64,26.77,16.16,-26.92,-1.64,-2.32,9.222,0.512,0.713,0.44,1.093,1.286,,,,,,53.6
IE00BJQRDM08,12.11,12.49,3.81,28.49,16.63,-27.79,-1.65,-2.45,10.3644,0.512,0.699,0.436,1.094,1.169,,,,,,54.4
IE00B4X9L533,11.59,9.51,4.12,25.85,15.62,-26.0,-1.58,-2.28,8.698,0.512,0.698,0.446,1.093,1.332,,,,,,54.2
IE00BJ0KDQ92,11.6,9.76,4.4,28.56,15.66,-25.9,-1.57,-2.3,8.7014,0.511,0.696,0.448,1.093,1.333,,,,,,54.8
LU0274210672,13.23,11.7,3.29,27.13,18.88,-25.58,-1.68,-2.63,9.5374,0.511,0.642,0.517,1.11,1.387,,,,,,52.4
IE00BM67HV82,12.32,7.61,8.66,28.21,17.08,-27.26,-1.71,-2.46,8.4932,0.511,0.726,0.452,1.092,1.45,,,,,,52.8
IE00BYTRRC02,12.24,8.07,8.45,30.64,16.99,-27.15,-1.72,-2.47,8.4489,0.509,0.726,0.451,1.091,1.449,,,,,,52.4
IE00B4L5Y983,11.59,9.82,4.37,26.26,15.72,-25.88,-1.62,-2.28,8.6474,0.509,0.7,0.448,1.093,1.34,,,,,,54.6
LU0274208692,12.34,7.5,-9.47,24.44,17.21,-21.66,-1.46,-2.38,7.27,0.508,0.625,0.569,1.11,1.697,,,,,,55.3
IE00BHZPJ569,10.85,7.91,5.41,23.28,14.32,-21.2,-1.49,-2.2,7.0715,0.507,0.657,0.512,1.093,1.534,,,,,,54.9
LU0476289466,15.34,4.44,14.94,39.52,23.23,-30.65,-2.2,-3.22,12.146,0.506,0.752,0.5,1.089,1.263,,,,,,49.5
IE000FCGBU62,11.69,2.31,17.86,28.21,16.01,-21.14,-1.55,-2.26,5.6693,0.506,0.725,0.553,1.089,2.062,,,,,,53.2
LU0328476410,15.1,15.59,11.28,36.66,22.73,-31.11,-1.96,-3.0,12.3323,0.506,0.673,0.485,1.104,1.224,,,,,,51.5
IE00BJ5JP097,12.59,8.61,5.94,17.78,17.86,-28.18,-1.78,-2.69,9.6545,0.504,0.67,0.447,1.092,1.304,,,,,,53.4
IE000PJL7R74,11.54,14.36,9.92,38.18,15.78,-17.88,-1.47,-2.08,6.2789,0.504,0.747,0.645,1.091,1.839,,,,,,52.6
IE00BKY59K37,11.09,10.3,7.62,28.47,14.91,-26.2,-1.56,-2.2,8.7709,0.503,0.676,0.423,1.093,1.264,,,,,,54.0
LU1650492330,9.99,1.18,5.15,19.73,12.79,-13.0,-1.24,-1.97,3.3244,0.5,0.633,0.768,1.094,3.004,,,,,,52.7
IE00B5BD5K76,10.62,4.05,5.78,14.68,14.08,-19.23,-1.39,-2.11,5.398,0.499,0.662,0.552,1.091,1.968,,,,,,53.5
LU1681042864,11.33,10.51,2.92,19.75,15.54,-24.12,-1.61,-2.38,7.3145,0.498,0.661,0.47,1.09,1.549,,,,,,54.1
IE00B4K6B022,12.21,5.49,2.98,12.97,17.3,-23.29,-1.65,-2.5,6.968,0.498,0.703,0.524,1.09,1.752,,,,,,53.2
IE000MLMNYS0,10.89,5.39,6.02,18.69,14.68,-18.39,-1.37,-2.17,5.1022,0.497,0.688,0.592,1.091,2.134,,,,,,52.0
LU1681043672,11.34,9.92,4.35,27.47,15.65,-25.79,-1.56,-2.32,8.7663,0.495,0.671,0.44,1.091,1.294,,,,,,53.8
NL0010731816,11.05,6.9,6.13,14.88,15.09,-22.84,-1.52,-2.27,6.53,0.494,0.667,0.484,1.091,1.693,,,,,,52.6
FR0010468983,20.7,10.46,3.03,21.03,34.66,-44.26,-3.35,-5.02,14.6364,0.494,0.693,0.468,1.09,1.414,,,,,,53.7
LU1900066975,15.75,29.13,66.63,174.41,24.6,-41.18,-2.39,-3.29,22.5457,0.494,0.76,0.382,1.089,0.699,,,,,,50.2
IE00B0M62Q58,11.32,9.89,4.31,28.4,15.66,-26.04,-1.62,-2.31,8.7983,0.493,0.673,0.435,1.09,1.286,,,,,,54.8
IE00B5W4TY14,15.6,28.18,78.24,186.23,24.37,-41.18,-2.35,-3.24,22.5582,0.493,0.772,0.379,1.089,0.692,,,,,,49.5
IE00BYXVGZ48,10.98,7.81,6.58,28.41,15.04,-22.08,-1.54,-2.19,6.5776,0.492,0.688,0.498,1.089,1.67,,,,,,53.1
IE00BQN1K786,11.65,6.98,8.7,17.38,16.43,-23.73,-1.63,-2.48,9.2282,0.491,0.658,0.491,1.09,1.263,,,,,,54.2
IE00BLB2GS19,9.36,9.24,5.93,22.62,11.75,-17.28,-0.94,-1.71,5.7673,0.491,0.471,0.542,1.13,1.623,,,,,,31.2
LU1681041460,11.55,7.16,8.24,17.49,16.23,-23.85,-1.63,-2.43,9.251,0.49,0.656,0.484,1.09,1.249,,,,,,55.0
LU1681045024,14.01,2.59,24.52,46.96,21.34,-25.3,-2.25,-3.04,10.2813,0.488,0.722,0.554,1.084,1.363,,,,,,51.5
IE00BDFBTQ78,18.75,4.46,27.76,90.56,31.09,-40.03,-3.13,-4.43,18.1139,0.487,0.71,0.468,1.085,1.035,,,,,,52.1
IE000OKVTDF7,11.74,13.15,14.6,42.35,16.75,-23.69,-1.73,-2.48,8.8416,0.486,0.654,0.495,1.092,1.327,,,,,,49.1
IE0006QX3Y11,10.34,1.62,-0.29,11.51,13.92,-15.67,-1.4,-2.01,5.2435,0.485,0.683,0.66,1.085,1.972,,,,,,52.0
IE00BHXMHQ65,11.5,11.6,6.57,30.95,16.34,-25.88,-1.68,-2.47,9.669,0.484,0.627,0.444,1.09,1.19,,,,,,53.7
IE00BVXBH163,11.55,5.8,3.98,17.61,16.47,-22.41,-1.64,-2.4,6.8434,0.483,0.675,0.515,1.087,1.688,,,,,,54.0
FR0010869578,10.75,0.74,7.16,8.02,14.86,-19.17,-1.48,-2.25,5.7556,0.482,0.634,0.561,1.089,1.868,,,,,,50.3
IE00BFWXDV39,11.42,18.46,24.96,65.71,16.26,-26.25,-1.58,-2.23,9.9212,0.482,0.727,0.435,1.086,1.151,,,,,,51.7
IE00B6R52259,11.09,10.29,5.49,28.56,15.59,-26.07,-1.61,-2.28,8.7783,0.481,0.661,0.426,1.088,1.264,,,,,,53.5
IE000U679IT9,11.43,7.39,9.44,16.69,16.36,-21.32,-1.54,-2.34,5.8949,0.479,0.661,0.536,1.087,1.939,,,,,,52.7
IE00B3RBWM25,10.95,10.12,5.45,30.5,15.35,-26.02,-1.57,-2.23,8.7731,0.479,0.662,0.421,1.087,1.248,,,,,,54.1
IE00BF5DXP42,11.58,9.48,5.75,33.75,16.68,-31.56,-1.6,-2.46,10.988,0.479,0.667,0.367,1.085,1.054,,,,,,54.0
IE00B44Z5B48,11.06,10.19,5.41,31.07,15.61,-26.18,-1.62,-2.28,8.8864,0.478,0.661,0.422,1.087,1.244,,,,,,54.1
IE00BK5BQT80,10.96,10.18,5.45,30.48,15.4,-26.06,-1.58,-2.23,8.7631,0.478,0.663,0.421,1.087,1.251,,,,,,53.6
IE000J0LN0R5,13.24,-5.15,35.79,43.6,20.2,-23.29,-1.96,-3.15,9.2405,0.478,0.608,0.569,1.087,1.433,,,,,,52.3
IE00BP2NF958,12.36,5.35,7.86,27.66,18.4,-21.61,-1.72,-2.51,7.1339,0.477,0.717,0.572,1.086,1.733,,,,,,51.9
IE00BZ02LR44,11.39,12.36,1.65,23.75,16.35,-28.87,-1.65,-2.34,10.2334,0.477,0.669,0.395,1.086,1.113,,,,,,54.2
FR0007056841,10.37,5.23,4.64,19.98,14.2,-21.11,-1.31,-2.14,5.8877,0.477,0.627,0.491,1.089,1.761,,,,,,53.6
IE00BKWQ0Q14,10.17,4.31,4.41,19.65,13.83,-15.76,-1.32,-2.05,4.9238,0.475,0.647,0.645,1.087,2.064,,,,,,52.5
LU0136234068,11.84,5.45,3.72,15.75,17.39,-23.56,-1.74,-2.73,7.1157,0.474,0.57,0.503,1.098,1.664,,,,,,42.3
FR0012740983,11.71,5.87,2.94,13.26,17.18,-23.25,-1.65,-2.45,7.0047,0.473,0.669,0.504,1.085,1.672,,,,,,52.8
LU1681038599,13.46,16.71,2.8,33.67,20.86,-37.15,-2.16,-2.95,15.007,0.473,0.682,0.362,1.084,0.897,,,,,,54.9
IE00BYQCZN58,15.17,0.34,9.58,29.41,24.54,-24.97,-1.55,-2.71,7.4858,0.472,0.601,0.608,1.123,2.027,,,,,,52.2
IE00BF4G7183,10.4,4.17,6.23,16.48,14.42,-19.25,-1.47,-2.18,5.663,0.472,0.632,0.54,1.085,1.836,,,,,,53.8
LU0274211217,11.82,5.6,2.91,15.78,17.46,-23.32,-1.69,-2.54,7.0508,0.471,0.657,0.507,1.086,1.676,,,,,,53.4
LU0380865021,11.81,5.6,2.93,15.83,17.47,-23.33,-1.67,-2.53,7.0531,0.47,0.658,0.506,1.085,1.674,,,,,,53.2
IE00BYVTMS52,13.4,16.65,4.07,32.21,20.85,-37.97,-2.17,-2.95,15.4386,0.47,0.676,0.353,1.084,0.868,,,,,,55.0
IE00BK5BQX27,10.28,4.14,5.79,17.22,14.24,-20.1,-1.43,-2.17,5.7044,0.469,0.611,0.511,1.086,1.802,,,,,,53.6
IE00B1YZSC51,10.15,4.04,5.63,14.38,14.0,-19.26,-1.4,-2.16,5.4414,0.469,0.609,0.527,1.086,1.866,,,,,,54.5
FR0012739431,11.75,5.64,3.04,13.2,17.37,-23.27,-1.66,-2.51,6.9984,0.469,0.665,0.505,1.085,1.678,,,,,,53.2
LU1681047236,11.73,5.39,3.0,13.07,17.35,-23.38,-1.71,-2.5,7.01,0.469,0.661,0.502,1.085,1.673,,,,,,53.3
LU1681047319,11.77,5.77,3.07,13.21,17.48,-23.33,-1.67,-2.53,7.0155,0.468,0.651,0.505,1.085,1.678,,,,,,53.6
LU2009202107,11.67,17.7,24.05,60.84,17.31,-28.58,-1.71,-2.44,11.9146,0.467,0.676,0.408,1.084,0.98,,,,,,52.9
IE0003UVYC20,8.73,-1.0,1.85,1.41,11.02,-7.92,-1.05,-1.56,2.1077,0.466,0.616,1.101,1.087,4.141,,,,,,53.9
LU2233156749,12.2,2.97,4.69,19.41,18.48,-19.03,-1.6,-2.63,5.9333,0.466,0.646,0.641,1.085,2.057,,,,,,52.9
IE00BHZRR030,15.94,30.64,66.13,187.06,26.52,-48.45,-2.57,-3.48,27.645,0.466,0.734,0.329,1.082,0.577,,,,,,51.6
IE00B945VV12,10.19,4.52,6.18,14.96,14.16,-20.19,-1.38,-2.15,5.7109,0.466,0.611,0.505,1.085,1.785,,,,,,54.6
FR0007054358,11.62,5.36,2.93,12.98,17.26,-23.33,-1.67,-2.49,7.0088,0.465,0.655,0.498,1.084,1.658,,,,,,53.2
LU1852211215,5.35,0.62,0.72,4.03,3.79,-2.58,-0.38,-0.53,0.9453,0.464,0.669,2.074,1.079,5.663,,,,,,56.4
IE00BM67HQ30,10.58,0.89,8.07,23.29,15.06,-21.92,-1.52,-2.15,7.0833,0.464,0.658,0.483,1.081,1.494,,,,,,54.3
IE00BMG6Z448,11.59,17.24,23.74,57.23,17.25,-27.98,-1.72,-2.4,11.5994,0.463,0.676,0.414,1.083,0.999,,,,,,52.3
LU2484583302,6.16,0.96,-0.51,1.28,5.55,-2.43,-0.27,-0.44,0.7574,0.462,0.872,2.536,1.203,8.128,,,,,,19.1
IE000PMX0MW6,9.96,-0.9,10.03,23.88,13.79,-14.6,-1.32,-2.09,5.0632,0.462,0.614,0.682,1.08,1.967,,,,,,55.0
IE00B57X3V84,10.73,8.71,3.74,25.48,15.45,-27.15,-1.55,-2.23,8.3593,0.462,0.645,0.395,1.083,1.283,,,,,,53.9
IE00BYTRRH56,10.55,1.06,8.35,24.59,15.05,-21.86,-1.55,-2.16,7.04,0.462,0.651,0.483,1.081,1.498,,,,,,54.4
IE00B60SWX25,11.64,5.54,2.91,12.85,17.44,-23.38,-1.68,-2.53,7.0659,0.461,0.645,0.498,1.084,1.647,,,,,,53.1
IE00B5B5TG76,11.63,5.5,2.92,12.84,17.42,-23.41,-1.66,-2.52,7.0731,0.461,0.645,0.497,1.084,1.644,,,,,,53.4
IE000O2G7VL0,6.11,1.78,-0.53,3.38,5.45,-3.85,-0.45,-0.72,1.1885,0.461,0.541,1.587,1.11,5.14,,,,,,40.7
IE00BF4J0300,11.15,3.62,32.12,38.76,16.41,-29.91,-1.64,-2.55,19.3087,0.46,0.592,0.373,1.085,0.577,,,,,,51.0
FR0011660927,10.4,9.05,3.46,23.46,14.87,-23.5,-1.56,-2.23,8.4295,0.458,0.607,0.443,1.084,1.234,,,,,,54.5
IE00B60SWY32,10.13,4.07,5.49,14.8,14.26,-19.33,-1.45,-2.18,5.5077,0.458,0.601,0.524,1.084,1.839,,,,,,53.5
IE00BF2B0M76,9.58,3.68,9.33,20.27,13.07,-22.53,-1.32,-1.95,7.3452,0.458,0.623,0.425,1.082,1.304,,,,,,51.0
LU2533813023,13.48,10.9,17.51,73.7,21.64,-26.43,-1.81,-2.95,13.5395,0.457,0.51,0.51,1.147,0.996,,,,,,20.2
FR0013412038,9.97,4.03,5.72,14.55,13.96,-19.47,-1.41,-2.12,5.5052,0.457,0.602,0.512,1.083,1.811,,,,,,54.2
IE0001J5A2T9,10.26,2.62,7.2,14.31,14.62,-18.25,-1.41,-1.98,5.5233,0.456,0.682,0.562,1.079,1.858,,,,,,51.6
IE00BMXC7V63,12.65,11.73,0.2,21.4,19.97,-29.07,-1.73,-2.75,10.6897,0.454,0.551,0.435,1.097,1.184,,,,,,53.9
IE00BMDWYZ92,10.71,10.48,2.46,24.88,15.66,-26.6,-1.56,-2.26,8.9849,0.454,0.638,0.403,1.082,1.192,,,,,,53.6
LU0959211243,10.9,11.46,3.24,27.53,16.14,-25.75,-1.68,-2.43,9.7677,0.453,0.591,0.423,1.084,1.116,,,,,,54.0
FR0010261198,10.01,3.99,5.64,14.45,14.19,-19.45,-1.44,-2.15,5.5177,0.453,0.595,0.515,1.083,1.815,,,,,,54.5
IE00BZ56RG20,13.78,5.21,0.95,20.87,22.53,-27.35,-1.17,-2.22,8.8066,0.452,0.561,0.504,1.138,1.565,,,,,,52.8
IE00BP3QZ825,11.95,16.92,9.14,27.73,18.5,-29.63,-1.98,-2.71,13.146,0.452,0.622,0.403,1.082,0.909,,,,,,54.3
IE00B3Z0X395,15.64,31.73,66.38,192.82,26.63,-49.12,-2.56,-3.43,28.7602,0.452,0.723,0.318,1.08,0.544,,,,,,50.9
IE00BJRCLL96,9.68,3.5,9.64,22.11,13.51,-21.04,-1.41,-2.03,6.1402,0.451,0.607,0.46,1.082,1.577,,,,,,52.9
LU0959211326,11.24,11.38,5.14,32.85,16.98,-26.15,-1.65,-2.46,9.7613,0.45,0.624,0.43,1.083,1.152,,,,,,53.2
IE00B27YCK28,13.85,4.59,24.56,51.17,22.82,-29.02,-2.25,-3.17,12.7627,0.45,0.699,0.477,1.077,1.085,,,,,,50.4
IE00BKSBGV72,10.71,11.24,4.02,27.96,15.82,-25.7,-1.62,-2.34,8.9293,0.45,0.615,0.417,1.082,1.2,,,,,,54.3
IE00B441G979,10.3,9.1,3.35,23.27,14.9,-23.72,-1.6,-2.24,8.5582,0.45,0.598,0.434,1.082,1.204,,,,,,54.9
IE00B14X4T88,10.51,3.59,16.74,44.76,15.36,-26.02,-1.55,-2.18,8.4297,0.45,0.634,0.404,1.079,1.247,,,,,,50.0
DE0002635307,10.06,4.39,5.73,17.31,14.37,-20.67,-1.42,-2.19,5.9518,0.45,0.591,0.486,1.082,1.69,,,,,,54.2
LU0328475792,10.06,4.24,5.84,15.4,14.38,-20.84,-1.46,-2.2,6.0081,0.45,0.589,0.483,1.082,1.674,,,,,,54.0
IE0000MMQ5M5,11.2,12.79,1.36,22.56,16.94,-22.41,-1.67,-2.45,8.3012,0.449,0.63,0.5,1.081,1.349,,,,,,54.4
IE00B3ZW0K18,10.79,11.23,2.44,24.35,16.04,-26.23,-1.69,-2.38,9.9766,0.449,0.604,0.411,1.082,1.082,,,,,,54.2
DE000A0D8Q07,10.79,5.87,4.6,18.12,16.06,-24.32,-1.58,-2.38,7.2308,0.448,0.609,0.444,1.082,1.493,,,,,,54.0
IE0006GUEKQ7,10.1,6.29,-7.53,6.86,14.51,-19.5,-1.5,-2.38,6.2587,0.448,0.467,0.518,1.108,1.614,,,,,,32.5
IE00BF1B7389,10.12,9.26,5.04,28.19,14.57,-22.76,-1.5,-2.18,8.2807,0.448,0.597,0.444,1.082,1.222,,,,,,54.5
IE00BD6RZT93,10.24,2.76,10.45,21.53,14.83,-17.26,-1.49,-2.2,6.0422,0.448,0.618,0.593,1.08,1.694,,,,,,52.7
FR0011550193,10.0,4.24,6.35,17.9,14.34,-20.55,-1.46,-2.19,5.9037,0.447,0.584,0.487,1.082,1.695,,,,,,54.1
IE00B0M63391,15.89,31.52,77.01,195.16,27.52,-49.88,-2.57,-3.67,28.9408,0.447,0.683,0.318,1.082,0.549,,,,,,48.5
FR0011550672,9.92,4.48,6.08,15.23,14.17,-20.61,-1.45,-2.15,5.8969,0.446,0.592,0.481,1.081,1.682,,,,,,54.3
LU1681045297,13.83,5.12,26.46,49.17,22.92,-28.8,-2.33,-3.23,12.5428,0.446,0.679,0.48,1.077,1.102,,,,,,51.0
LU1215452928,10.09,7.44,10.22,18.26,14.58,-22.23,-1.43,-2.23,6.3772,0.446,0.577,0.454,1.082,1.582,,,,,,54.2
LU0846194776,10.75,5.86,4.74,15.51,16.05,-24.56,-1.54,-2.36,7.3249,0.446,0.612,0.438,1.081,1.467,,,,,,53.6
IE00BYYW2V44,10.79,11.42,5.35,28.04,16.15,-26.08,-1.67,-2.44,9.9916,0.446,0.582,0.414,1.082,1.08,,,,,,53.8
IE00BP3QZ601,10.57,8.53,5.34,21.8,15.62,-27.7,-1.63,-2.24,9.6249,0.446,0.623,0.381,1.081,1.098,,,,,,52.7
IE00BZ0PKT83,10.64,10.25,5.91,27.7,15.82,-24.41,-1.62,-2.33,8.4638,0.445,0.612,0.436,1.08,1.257,,,,,,53.4
LU1079841273,10.17,1.67,0.36,5.96,14.83,-19.21,-1.46,-2.29,7.177,0.444,0.582,0.53,1.08,1.417,,,,,,53.3
IE00BYV1YH46,9.77,6.86,6.09,26.99,13.9,-19.46,-1.41,-2.07,6.1337,0.444,0.605,0.502,1.08,1.593,,,,,,53.5
IE00BLSNMW37,10.81,5.01,9.03,30.03,16.26,-26.43,-1.61,-2.46,8.918,0.444,0.588,0.409,1.08,1.213,,,,,,53.4
IE00B60SWW18,9.94,4.36,5.82,15.39,14.32,-20.52,-1.47,-2.19,5.9207,0.443,0.578,0.484,1.081,1.678,,,,,,54.1
LU1646360971,10.66,5.98,4.82,15.59,16.0,-24.54,-1.52,-2.33,7.3004,0.442,0.607,0.434,1.08,1.46,,,,,,53.4
IE00BFWFPX50,12.2,11.68,5.39,35.51,19.48,-45.43,-1.9,-2.76,18.3569,0.442,0.652,0.269,1.079,0.665,,,,,,52.1
IE00B910VR50,10.67,5.75,4.65,18.09,16.06,-24.48,-1.58,-2.37,7.3229,0.441,0.603,0.436,1.08,1.457,,,,,,53.9
LU0147308422,10.67,5.26,4.3,15.39,16.08,-24.54,-1.55,-2.37,7.313,0.44,0.605,0.435,1.08,1.458,,,,,,53.5
LU1646361276,10.67,5.75,4.76,15.75,16.09,-24.43,-1.56,-2.34,7.2663,0.44,0.608,0.437,1.079,1.469,,,,,,54.2
IE00BZ048462,4.6,0.69,2.01,7.51,2.29,-2.41,-0.12,-0.26,0.3169,0.439,0.535,1.912,1.115,14.512,,,,,,56.0
FR0011871136,10.63,11.2,2.36,24.44,16.07,-25.93,-1.65,-2.38,9.8596,0.438,0.59,0.41,1.08,1.078,,,,,,54.4
LU1681049109,10.59,11.29,2.46,24.56,15.97,-25.99,-1.69,-2.36,9.8929,0.438,0.593,0.407,1.08,1.07,,,,,,54.2
US78467X1090,10.05,5.26,2.92,22.14,14.79,-20.76,-1.5,-2.1,6.0099,0.437,0.625,0.484,1.08,1.673,,,,,,53.6
IE00BYVJRR92,10.83,12.14,5.86,24.33,16.59,-25.44,-1.68,-2.42,9.207,0.436,0.604,0.426,1.078,1.176,,,,,,53.6
IE000CN8T855,10.55,11.35,3.81,27.39,15.96,-23.01,-1.59,-2.39,8.9308,0.436,0.576,0.458,1.081,1.181,,,,,,52.8
LU0292100046,15.46,27.43,69.48,189.52,27.3,-49.06,-2.48,-3.57,29.4559,0.435,0.659,0.315,1.083,0.525,,,,,,47.1
IE00BM67HR47,11.9,12.09,3.13,33.14,19.13,-44.71,-1.95,-2.66,18.9242,0.434,0.64,0.266,1.077,0.629,,,,,,52.9
FR0010717090,9.42,2.85,10.32,16.03,13.46,-20.82,-1.36,-2.03,5.5188,0.433,0.564,0.452,1.079,1.707,,,,,,56.0
IE00BYX2JD69,9.94,7.39,3.31,16.99,14.67,-21.13,-1.53,-2.25,7.5453,0.433,0.567,0.471,1.078,1.318,,,,,,53.5
IE00BM67HW99,10.57,11.16,3.07,23.63,16.12,-26.18,-1.66,-2.38,10.0604,0.433,0.586,0.404,1.079,1.051,,,,,,54.2
FR0013041530,10.5,11.13,2.29,24.41,15.95,-25.86,-1.67,-2.35,9.7844,0.433,0.586,0.406,1.079,1.073,,,,,,54.0
IE000TSML5I8,11.02,12.26,2.12,24.02,17.19,-24.31,-1.69,-2.51,9.5515,0.432,0.595,0.453,1.079,1.154,,,,,,53.2
IE00BYTRRG40,11.86,13.0,2.88,37.0,19.19,-44.74,-1.92,-2.67,19.021,0.431,0.639,0.265,1.077,0.624,,,,,,52.9
IE00B0M62S72,9.94,5.79,10.82,22.11,14.76,-24.57,-1.44,-2.31,10.3029,0.43,0.552,0.404,1.079,0.965,,,,,,54.7
IE00BJQRDL90,9.7,6.99,5.89,20.85,14.23,-18.81,-1.35,-2.06,5.8327,0.429,0.601,0.516,1.078,1.662,,,,,,52.5
LU2196472984,10.6,11.14,3.13,23.87,16.38,-26.12,-1.63,-2.42,10.412,0.428,0.58,0.406,1.078,1.018,,,,,,53.6
IE00BNC0M913,9.98,8.16,6.38,18.54,14.97,-23.26,-0.78,-2.16,8.9861,0.427,0.299,0.429,1.191,1.111,,,,,,10.1
IE00BMY76136,10.22,11.49,1.26,20.48,15.65,-26.58,-1.65,-2.26,10.0245,0.423,0.59,0.384,1.076,1.019,,,,,,54.6
IE00004PGEY9,11.0,5.65,4.43,20.7,17.58,-24.05,-1.5,-2.51,8.1371,0.422,0.47,0.458,1.083,1.352,,,,,,52.9
LU1953136527,9.53,5.24,3.67,20.37,14.07,-20.78,-1.43,-2.13,7.2041,0.422,0.572,0.459,1.075,1.323,,,,,,54.0
NL0009272749,10.1,3.9,3.2,13.7,15.43,-22.17,-1.67,-2.33,7.6066,0.422,0.576,0.456,1.076,1.328,,,,,,53.7
LU1681042609,9.63,4.52,5.76,17.15,14.31,-21.04,-1.47,-2.16,6.1629,0.422,0.561,0.458,1.076,1.563,,,,,,53.5
FR0013412293,10.27,11.6,2.79,26.32,15.93,-26.12,-1.65,-2.35,10.0226,0.42,0.563,0.393,1.076,1.025,,,,,,54.4
IE00B5M1WJ87,9.17,2.35,5.67,11.08,13.28,-23.97,-1.35,-1.97,6.7623,0.42,0.561,0.383,1.076,1.357,,,,,,54.8
LU1291099718,9.53,4.47,5.41,14.02,14.24,-21.41,-1.41,-2.14,6.4406,0.417,0.548,0.445,1.076,1.479,,,,,,53.7
LU1291098827,10.35,6.12,4.38,15.53,16.2,-25.21,-1.56,-2.36,7.6215,0.417,0.582,0.411,1.075,1.359,,,,,,52.8
IE00BWBXMB69,10.62,-0.49,2.76,19.73,16.91,-26.18,-1.75,-2.45,9.2466,0.415,0.596,0.406,1.071,1.148,,,,,,53.8
IE0001JH5CB4,9.23,4.63,1.39,7.63,13.59,-17.14,-1.3,-1.98,3.9402,0.415,0.569,0.539,1.075,2.343,,,,,,52.6
LU0252634307,17.68,11.72,-4.71,-0.02,34.06,-48.8,-3.4,-4.98,16.9273,0.414,0.575,0.362,1.075,1.044,,,,,,53.2
IE00B3VPKB53,10.61,-0.66,2.69,17.99,16.96,-26.24,-1.74,-2.45,9.273,0.414,0.593,0.404,1.071,1.144,,,,,,54.3
IE00BK5BCD43,14.53,19.27,-0.04,54.35,26.45,-41.56,-2.8,-3.8,18.9052,0.414,0.594,0.35,1.072,0.769,,,,,,53.7
IE0006GNB732,5.94,1.92,-0.4,3.23,5.71,-7.83,-0.52,-0.84,1.7411,0.411,0.565,0.758,1.081,3.411,,,,,,54.2
IE00BG04M077,10.27,11.16,2.66,23.49,16.28,-27.09,-1.68,-2.4,10.6863,0.41,0.554,0.379,1.075,0.961,,,,,,54.3
IE00BKY55W78,9.5,7.1,9.14,17.04,14.4,-21.46,-1.48,-2.17,6.4752,0.41,0.547,0.443,1.074,1.467,,,,,,53.5
IE00B0M62Y33,9.95,3.78,3.12,13.57,15.49,-22.39,-1.64,-2.33,7.7234,0.41,0.557,0.444,1.074,1.288,,,,,,54.4
IE000W95TAE6,9.59,10.72,6.33,25.4,14.63,-16.28,-0.6,-2.11,7.2531,0.41,0.227,0.589,1.185,1.322,,,,,,12.0
IE00BDGN9Z19,10.17,5.71,4.67,16.63,16.06,-25.28,-1.55,-2.36,7.7151,0.41,0.565,0.402,1.074,1.318,,,,,,52.6
IE00BMTX2B82,9.95,3.68,3.14,13.61,15.55,-22.42,-1.64,-2.32,7.7334,0.409,0.563,0.444,1.073,1.286,,,,,,53.2
IE000HGH8PV2,7.29,2.84,3.89,11.66,9.04,-15.47,-0.82,-1.43,4.8611,0.409,0.46,0.471,1.083,1.499,,,,,,54.8
IE00BK5BQY34,9.7,5.07,4.99,16.03,14.97,-22.81,-1.51,-2.22,6.9597,0.408,0.55,0.425,1.074,1.394,,,,,,53.9
