ISIN,Rendimento_annuo%,Perf_1mese%,Perf_6mesi%,Perf_1anno%,Volatilita_annua%,Max_Drawdown%,VaR_95%_giorno,CVaR_95%_giorno,Ulcer_Index,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Omega_Ratio,Pain_Ratio,Beta,Alpha%,R_Squared,Tracking_Error%,Information_Ratio,Winrate%
LU1603797587,12.46,1.93,6.05,,11.09,-6.64,-0.24,-1.59,2.972,0.8,0.42,1.877,1.335,4.194,,,,,,11.2
IE00BGHQ0G80,13.92,7.06,,,12.96,-7.25,-1.35,-1.48,2.4616,0.796,1.36,1.921,1.146,5.654,,,,,,52.0
IE000IY9QFN9,14.9,9.7,,,14.22,-9.31,-1.33,-1.58,3.0243,0.795,1.424,1.601,1.144,4.927,,,,,,51.6
IE00BHZPJ783,15.16,4.24,,,14.56,-10.01,-1.36,-1.94,3.4418,0.794,1.163,1.514,1.154,4.403,,,,,,52.0
IE00BZ0XVF52,9.46,2.71,4.66,,7.4,-4.82,-0.67,-0.97,1.5958,0.793,1.208,1.963,1.156,5.927,,,,,,53.6
LU0959210278,12.69,4.89,6.15,,11.54,-7.51,-0.97,-1.57,2.6099,0.789,1.068,1.691,1.145,4.864,,,,,,56.0
IE0007ULOZS8,13.65,8.19,6.58,,12.8,-8.97,-1.22,-1.36,2.7642,0.786,1.508,1.522,1.141,4.939,,,,,,51.2
IE00BDR55471,17.88,9.8,,,18.24,-9.73,-1.6,-2.31,3.4697,0.783,1.226,1.837,1.147,5.152,,,,,,51.6
IE0000VX9GN7,13.46,8.25,6.48,,12.69,-8.97,-1.2,-1.35,2.7475,0.777,1.477,1.501,1.138,4.898,,,,,,50.4
IE000AGFZM58,15.76,6.32,7.48,,15.71,-10.18,-1.57,-2.09,3.4158,0.775,1.171,1.548,1.147,4.613,,,,,,51.2
LU2976311444,14.54,5.12,,,14.24,-10.04,-1.4,-2.03,3.5072,0.769,1.074,1.449,1.141,4.145,,,,,,52.0
IE00BLLZQ805,13.05,6.41,,,12.33,-7.53,-1.13,-1.36,2.4193,0.767,1.454,1.734,1.136,5.394,,,,,,52.0
LU0959210781,12.42,4.83,6.0,,11.55,-7.55,-0.97,-1.55,2.6162,0.764,1.045,1.644,1.141,4.748,,,,,,53.6
FR001400SDJ6,20.53,2.21,9.39,,22.16,-11.69,-2.15,-2.74,4.3889,0.764,1.181,1.757,1.149,4.677,,,,,,53.6
IE0001J5A2T9,14.71,1.7,,,14.69,-10.49,-1.63,-1.94,4.1362,0.757,1.136,1.402,1.132,3.557,,,,,,54.8
LU1291099718,14.45,4.64,6.89,,14.35,-9.73,-1.23,-1.9,3.2534,0.757,1.121,1.486,1.144,4.443,,,,,,51.2
IE0006WOV4I9,12.83,6.1,,,12.28,-6.63,-1.33,-1.49,2.122,0.752,1.244,1.936,1.138,6.047,,,,,,54.1
IE000PL3UFC3,13.13,7.36,6.31,,12.67,-10.35,-1.17,-1.59,3.6463,0.752,1.225,1.269,1.134,3.6,,,,,,53.6
IE00BYTH5T38,12.26,4.8,,,11.54,-7.54,-0.98,-1.59,2.642,0.751,1.001,1.626,1.14,4.641,,,,,,53.3
IE000YARBD10,19.53,2.57,8.95,,21.3,-11.43,-2.09,-2.67,4.2835,0.748,1.127,1.709,1.143,4.56,,,,,,55.2
IE000P1IQS65,13.48,6.5,,,13.27,-7.49,-1.13,-1.52,2.3604,0.745,1.384,1.8,1.132,5.71,,,,,,52.0
IE0009VWHAE6,13.52,8.43,6.47,,13.36,-8.13,-1.28,-1.45,2.5193,0.743,1.428,1.663,1.132,5.368,,,,,,50.4
IE00BLSN7P11,15.14,8.79,,,15.58,-10.28,-1.81,-2.03,3.3756,0.741,1.184,1.472,1.141,4.485,,,,,,52.5
IE0000SS94R1,19.53,2.61,8.92,,21.54,-12.07,-2.22,-2.75,4.5787,0.74,1.147,1.618,1.141,4.264,,,,,,48.8
IE000SNWS0L0,14.34,8.21,6.82,,14.54,-9.35,-1.29,-1.64,2.9734,0.739,1.373,1.534,1.133,4.824,,,,,,48.8
IE00002ZKAP0,14.09,3.74,,,14.28,-9.7,-1.31,-1.92,3.2362,0.735,1.096,1.453,1.138,4.355,,,,,,50.4
IE00BG370F43,19.12,7.44,8.74,,21.24,-12.69,-2.07,-2.75,4.974,0.731,1.151,1.507,1.135,3.843,,,,,,53.6
IE0001JABD69,13.1,6.97,,,13.05,-8.2,-1.1,-1.47,2.6598,0.729,1.381,1.598,1.127,4.926,,,,,,49.2
LU1681042609,14.46,4.43,,,15.01,-10.05,-1.44,-2.01,3.3834,0.724,1.063,1.438,1.139,4.274,,,,,,49.6
LU0599612842,11.96,5.76,,,11.61,-7.71,-0.91,-1.61,2.7022,0.721,0.968,1.551,1.131,4.428,,,,,,56.1
IE0004J37T45,11.92,6.8,5.74,,11.56,-6.94,-1.13,-1.43,2.4456,0.721,1.156,1.717,1.127,4.875,,,,,,51.2
IE0002DDYPW4,11.86,5.61,5.72,,11.47,-6.06,-1.13,-1.33,1.8917,0.721,1.204,1.957,1.13,6.271,,,,,,53.6
LU1681041544,13.8,7.05,6.55,,14.2,-9.26,-1.48,-1.81,3.2554,0.719,1.123,1.491,1.133,4.238,,,,,,56.0
LU1603795458,12.97,5.6,6.2,,13.04,-7.68,-1.02,-1.92,2.6555,0.719,0.743,1.689,1.202,4.886,,,,,,28.0
NL0010731816,15.14,6.37,,,16.1,-10.3,-1.41,-2.11,3.4994,0.717,1.126,1.47,1.136,4.325,,,,,,46.8
IE00BDQZMX67,13.8,7.39,,,14.38,-7.66,-1.44,-1.82,3.2139,0.71,1.121,1.802,1.123,4.293,,,,,,54.9
LU0292109005,22.22,5.86,9.78,,26.29,-16.55,-2.54,-3.31,6.2121,0.708,1.105,1.343,1.135,3.576,,,,,,53.6
IE00BN2BCY94,12.32,7.49,5.9,,12.38,-9.1,-1.18,-1.52,3.11,0.705,1.149,1.354,1.126,3.961,,,,,,51.2
IE000CV0WWL4,19.97,0.17,,,23.3,-13.05,-2.09,-2.89,4.648,0.703,1.149,1.53,1.128,4.297,,,,,,49.6
IE00BJQRDL90,14.14,5.7,,,15.09,-11.3,-1.24,-2.2,4.0514,0.699,0.938,1.252,1.13,3.489,,,,,,54.5
LU2976313812,18.28,0.89,,,21.01,-10.4,-2.11,-2.62,4.1436,0.699,1.072,1.757,1.131,4.413,,,,,,49.6
LU1681040223,14.18,5.33,6.68,,15.2,-10.9,-1.3,-2.01,3.6104,0.697,1.054,1.301,1.136,3.929,,,,,,49.6
LU1602144732,18.87,2.09,8.52,,21.97,-11.44,-1.97,-2.59,4.3174,0.696,1.069,1.65,1.137,4.372,,,,,,52.8
LU2870272734,13.83,4.94,,,14.77,-10.1,-1.24,-1.95,3.4239,0.693,1.045,1.368,1.13,4.038,,,,,,50.4
NL0009272780,9.81,4.99,,,8.97,-6.49,-1.02,-1.23,2.0576,0.692,0.978,1.511,1.121,4.766,,,,,,59.7
LU3174346182,11.47,6.98,,,11.44,-7.35,-1.11,-1.44,2.7973,0.688,1.115,1.56,1.121,4.099,,,,,,53.2
IE0005MWBFR7,11.58,6.06,,,11.69,-6.16,-1.21,-1.46,2.0213,0.684,1.108,1.88,1.122,5.73,,,,,,51.6
LU2800573128,20.04,2.49,8.89,,24.07,-12.9,-2.14,-3.05,5.0296,0.683,1.037,1.553,1.132,3.984,,,,,,52.0
IE00BKSCBX74,14.39,6.06,,,15.82,-10.63,-1.45,-1.85,3.8054,0.682,1.18,1.353,1.122,3.781,,,,,,51.6
IE000AZOUN82,13.62,10.53,,,14.75,-9.52,-1.35,-1.67,3.583,0.68,1.207,1.431,1.134,3.802,,,,,,41.0
LU1377381717,12.3,4.94,5.86,,12.82,-9.98,-0.98,-1.75,3.5676,0.679,0.858,1.233,1.134,3.448,,,,,,57.6
LU1377382103,14.12,5.14,6.62,,15.55,-9.29,-1.33,-1.9,3.1776,0.677,1.143,1.52,1.128,4.444,,,,,,51.2
IE00BF4G6Y48,12.72,7.21,,,13.51,-8.43,-1.12,-1.48,2.6925,0.675,1.342,1.508,1.12,4.724,,,,,,50.8
IE000PSF3A70,13.29,6.61,6.28,,14.37,-7.18,-1.26,-1.57,2.9002,0.675,1.279,1.851,1.117,4.584,,,,,,48.8
IE000ATQR3N3,12.94,7.65,,,13.87,-8.91,-1.2,-1.63,2.7925,0.674,1.221,1.451,1.12,4.633,,,,,,53.4
IE000TG1LGI4,15.32,7.94,,,17.49,-9.79,-1.72,-2.02,3.6513,0.671,1.118,1.565,1.119,4.196,,,,,,48.2
IE000K1P4V37,13.58,7.35,,,15.0,-9.33,-1.41,-1.64,3.2014,0.666,1.282,1.456,1.118,4.242,,,,,,52.0
LU1940199711,13.61,5.82,6.38,,15.17,-10.46,-1.39,-2.04,3.5137,0.661,1.028,1.301,1.125,3.874,,,,,,49.6
IE0008FB2WZ1,12.53,7.41,5.93,,13.57,-8.54,-1.2,-1.48,2.7535,0.659,1.249,1.467,1.117,4.551,,,,,,51.2
IE000Z8BHG02,18.0,7.15,,,21.94,-11.07,-1.36,-2.44,4.0088,0.657,0.845,1.626,1.162,4.49,,,,,,54.5
IE000VXC51U5,12.9,7.44,,,14.21,-8.63,-1.17,-1.59,2.8474,0.655,1.279,1.495,1.116,4.532,,,,,,51.2
FR0013412285,11.09,7.0,5.31,,11.47,-7.47,-1.13,-1.45,2.5933,0.654,1.084,1.485,1.113,4.276,,,,,,51.2
IE0003UN5CT1,13.44,5.34,,,15.1,-10.93,-1.4,-2.03,3.762,0.652,0.978,1.23,1.12,3.573,,,,,,49.2
LU2976315601,14.17,5.92,,,16.27,-10.29,-1.23,-2.17,3.6491,0.65,0.996,1.377,1.12,3.883,,,,,,48.8
IE00BP2NF958,18.75,1.98,,,23.36,-12.1,-2.06,-2.94,4.712,0.649,0.982,1.549,1.129,3.979,,,,,,50.0
IE000R9FA4A0,11.77,8.23,,,12.66,-8.9,-1.18,-1.36,2.7462,0.646,1.239,1.323,1.114,4.286,,,,,,51.6
IE000W8HP9L8,11.11,6.17,5.31,,11.75,-6.82,-1.18,-1.38,2.31,0.64,1.092,1.628,1.112,4.809,,,,,,52.8
IE00BNC0M913,12.81,6.13,,,14.5,-9.56,-0.97,-1.98,2.6453,0.636,0.582,1.34,1.213,4.842,,,,,,14.9
IE00BKLTRN76,12.31,4.42,5.8,,13.72,-10.19,-1.24,-1.91,3.5576,0.635,0.914,1.208,1.117,3.459,,,,,,52.0
IE00BG0NY640,13.54,6.39,,,15.68,-9.77,-1.63,-2.46,3.3279,0.634,0.723,1.386,1.144,4.069,,,,,,38.2
LU3053349448,10.97,7.19,,,11.65,-7.12,-1.32,-1.46,2.7353,0.633,1.025,1.541,1.11,4.011,,,,,,52.8
IE00BH4GPZ28,11.19,7.2,,,12.04,-6.76,-1.22,-1.54,2.3391,0.631,0.993,1.655,1.111,4.784,,,,,,50.4
IE00BFNM3J75,12.74,8.0,5.97,,14.53,-9.11,-1.17,-1.56,2.931,0.63,1.269,1.398,1.111,4.346,,,,,,49.6
IE0001GSQ2O9,11.41,6.34,,,12.4,-7.28,-1.29,-1.49,2.5216,0.63,1.049,1.568,1.111,4.525,,,,,,52.0
FR001400SDM0,11.4,6.23,5.42,,12.47,-7.51,-1.24,-1.4,2.5879,0.627,1.159,1.519,1.108,4.407,,,,,,52.0
LU0908501132,13.71,6.02,,,16.17,-10.61,-1.7,-2.33,3.7983,0.625,0.816,1.291,1.132,3.608,,,,,,43.9
IE000C5YJ791,11.87,8.7,5.61,,13.27,-10.14,-1.31,-1.49,3.3898,0.624,1.153,1.171,1.109,3.501,,,,,,51.2
LU3086388124,12.99,4.52,6.06,,15.06,-10.31,-1.66,-2.18,3.654,0.624,0.862,1.26,1.117,3.554,,,,,,52.8
IE000PB4LRO2,11.24,6.39,5.35,,12.26,-7.22,-1.24,-1.4,2.4778,0.624,1.096,1.558,1.11,4.538,,,,,,51.2
IE00013A2XD6,12.63,8.59,,,14.56,-9.86,-1.3,-1.49,3.4613,0.62,1.283,1.281,1.121,3.648,,,,,,39.5
IE000X7DRW38,13.07,3.71,,,15.33,-9.61,-1.37,-1.92,3.3127,0.619,0.982,1.361,1.113,3.946,,,,,,54.5
IE0008D0AIU9,11.8,3.36,,,13.28,-6.7,-1.0,-1.71,2.3226,0.618,0.919,1.76,1.121,5.08,,,,,,48.0
IE000GTJ2I49,18.46,3.54,8.04,,24.11,-14.54,-2.19,-3.12,5.6213,0.617,0.945,1.269,1.119,3.283,,,,,,52.0
IE000MW6GT38,18.44,3.55,8.03,,24.12,-14.63,-2.18,-3.12,5.6743,0.616,0.941,1.261,1.119,3.25,,,,,,52.0
IE000QCDDND5,17.14,1.04,,,21.98,-10.25,-2.0,-2.71,3.7609,0.616,0.937,1.672,1.121,4.556,,,,,,50.4
LU1940199984,12.62,6.11,5.9,,14.66,-10.65,-1.34,-2.03,3.5896,0.616,0.853,1.184,1.123,3.515,,,,,,42.4
FR001400KE06,13.55,2.29,6.26,,16.21,-10.48,-1.48,-2.0,4.287,0.614,1.084,1.293,1.105,3.16,,,,,,49.6
IE00BKY55S33,18.23,1.55,7.93,,23.92,-14.24,-2.15,-3.26,5.861,0.612,0.879,1.28,1.117,3.11,,,,,,53.6
IE000K48NTA1,11.24,6.82,5.33,,12.51,-6.55,-0.96,-1.79,1.9738,0.611,0.62,1.716,1.203,5.695,,,,,,14.4
FR0011440478,14.49,4.51,6.6,,17.98,-12.6,-1.79,-2.25,4.2753,0.606,0.928,1.149,1.108,3.389,,,,,,51.2
IE0007QB4QS2,11.07,6.7,,,12.39,-7.68,-1.2,-1.45,2.5436,0.603,1.017,1.44,1.108,4.351,,,,,,52.0
IE00BF4G7076,11.34,8.43,,,12.86,-8.4,-1.18,-1.36,2.5879,0.602,1.194,1.35,1.104,4.381,,,,,,48.4
IE0001W4ZVM2,12.59,9.06,,,15.0,-9.09,-1.17,-1.43,3.676,0.6,1.32,1.385,1.104,3.425,,,,,,47.8
IE000XERHYF0,11.18,7.75,,,12.72,-7.3,-1.39,-1.56,2.6001,0.597,0.968,1.533,1.103,4.301,,,,,,52.9
IE000Q6C8036,11.17,7.88,5.28,,12.73,-9.34,-1.2,-1.36,2.9063,0.595,1.108,1.196,1.104,3.843,,,,,,49.6
IE00004PGEY9,13.45,5.23,,,16.65,-11.09,-1.37,-2.33,4.0019,0.592,0.859,1.213,1.108,3.36,,,,,,48.0
IE000IAPH329,5.25,1.53,,,2.8,-1.68,-0.14,-0.35,0.4322,0.591,0.384,3.129,1.198,12.142,,,,,,23.0
IE0007YP0PL1,10.96,6.08,,,12.62,-8.26,-1.24,-1.59,3.1925,0.584,0.946,1.327,1.102,3.433,,,,,,52.8
IE000BNLRWE6,13.31,7.46,,,16.74,-10.96,-1.31,-2.31,3.8533,0.58,0.808,1.214,1.11,3.454,,,,,,51.6
IE000QF66PE6,10.97,7.55,,,12.72,-9.2,-1.15,-1.34,2.9375,0.58,1.153,1.192,1.1,3.736,,,,,,49.6
FR001400ZGS5,11.11,6.27,5.23,,12.99,-7.48,-1.28,-1.54,2.6218,0.578,0.952,1.485,1.106,4.237,,,,,,52.0
IE0001O9L5K4,11.73,6.85,,,14.12,-7.93,-1.35,-1.54,2.6443,0.576,1.044,1.479,1.105,4.436,,,,,,51.3
NL0009690239,10.76,5.42,,,12.49,-8.09,-1.17,-1.64,3.0074,0.574,0.91,1.33,1.099,3.579,,,,,,51.6
IE000ST40PX8,18.64,10.37,,,26.2,-15.93,-2.95,-3.98,8.4264,0.574,0.768,1.17,1.106,2.212,,,,,,52.8
LU1291098827,12.88,5.08,5.91,,16.21,-10.28,-1.42,-2.1,3.6011,0.573,0.919,1.253,1.106,3.576,,,,,,48.0
IE000130VPV5,9.61,8.03,4.6,,10.5,-6.98,-1.08,-1.47,2.5129,0.573,0.648,1.376,1.198,3.825,,,,,,12.8
LU0908501058,12.85,5.41,,,16.38,-10.67,-1.52,-2.16,3.7436,0.565,0.896,1.205,1.107,3.433,,,,,,43.9
IE00BG36TC12,17.59,5.12,7.47,,24.87,-14.64,-2.16,-3.11,5.7233,0.563,0.877,1.201,1.108,3.073,,,,,,50.4
IE000WQ5O293,12.36,7.71,5.69,,15.61,-8.94,-1.2,-1.83,2.9323,0.561,0.967,1.382,1.104,4.214,,,,,,48.8
LU1691909508,10.07,3.2,,,11.56,-6.72,-1.14,-1.49,2.4277,0.561,0.881,1.498,1.092,4.148,,,,,,52.0
IE00BJ5JP097,12.47,5.79,5.73,,15.86,-10.54,-1.56,-1.84,4.1624,0.56,0.966,1.183,1.097,2.997,,,,,,52.0
LU2870272908,10.7,6.79,,,12.71,-7.78,-1.34,-1.5,2.6886,0.559,0.921,1.375,1.099,3.98,,,,,,51.2
IE0004HBJKG0,10.62,6.54,4.99,,12.66,-6.5,-1.26,-1.54,2.2452,0.555,0.871,1.634,1.101,4.729,,,,,,52.0
FR001400KH45,10.52,5.48,4.95,,12.49,-8.7,-1.21,-1.44,3.8188,0.555,0.984,1.209,1.092,2.755,,,,,,51.2
IE000KYX7IP4,11.98,3.83,,,15.14,-9.66,-1.47,-1.62,4.02,0.554,1.061,1.241,1.091,2.981,,,,,,48.0
IE000R7HJVO6,11.18,8.06,,,13.71,-8.61,-1.25,-1.5,2.6971,0.553,1.062,1.299,1.096,4.144,,,,,,51.2
IE00BNG8L278,11.84,9.05,,,15.09,-9.84,-1.44,-1.7,3.2393,0.546,1.039,1.203,1.098,3.654,,,,,,49.2
IE00063GNWK1,11.88,8.82,,,15.25,-10.54,-1.47,-1.95,3.6965,0.544,0.812,1.128,1.098,3.214,,,,,,54.1
IE00BNG8L385,11.96,8.84,,,15.39,-10.01,-1.37,-1.71,3.2416,0.544,1.026,1.195,1.098,3.689,,,,,,49.2
IE000EHPAS96,10.62,6.95,4.98,,12.94,-7.86,-1.29,-1.53,2.4777,0.543,0.961,1.352,1.096,4.287,,,,,,52.0
LU2216829809,12.3,9.11,,,16.04,-9.02,-1.78,-1.96,3.8212,0.543,0.878,1.364,1.097,3.219,,,,,,50.4
IE00BYX2JD69,10.64,6.08,4.97,,13.12,-7.8,-1.42,-1.62,2.8091,0.537,0.896,1.363,1.096,3.787,,,,,,50.4
FR001400SDI8,12.57,4.1,5.7,,16.78,-10.41,-1.61,-2.08,3.7824,0.535,0.875,1.208,1.095,3.324,,,,,,48.8
IE00058MW3M8,10.54,7.8,4.93,,12.99,-9.54,-1.22,-1.38,3.0131,0.535,1.035,1.105,1.092,3.498,,,,,,49.6
LU1655103486,11.06,3.97,,,14.0,-10.94,-1.39,-1.82,3.7927,0.534,0.807,1.011,1.097,2.917,,,,,,57.7
LU1923163759,3.96,0.41,1.98,,0.7,-0.06,0.0,-0.0,0.0156,0.533,1.133,67.76,1.12,253.895,,,,,,19.2
IE00BKSBGT50,11.66,4.14,,,15.13,-9.91,-1.3,-1.91,3.3366,0.533,0.846,1.177,1.101,3.495,,,,,,50.8
IE000D1017N2,10.05,4.88,,,12.16,-6.35,-1.22,-1.4,2.781,0.531,0.965,1.582,1.091,3.614,,,,,,49.4
IE000PEAJOT0,11.13,9.62,5.15,,14.3,-11.05,-1.34,-1.54,3.821,0.527,1.013,1.007,1.091,2.914,,,,,,53.6
IE000XNILW20,12.47,6.08,5.64,,16.88,-9.51,-1.57,-1.95,3.4579,0.526,0.938,1.312,1.092,3.607,,,,,,52.8
IE00BKSBGV72,10.82,8.29,,,13.87,-8.99,-1.25,-1.51,2.8652,0.521,1.029,1.204,1.092,3.777,,,,,,51.6
IE00BJZ2DC62,10.91,9.12,5.05,,14.12,-9.64,-1.33,-1.54,3.135,0.518,0.991,1.132,1.091,3.481,,,,,,52.8
IE00018LB0D8,11.48,5.04,5.26,,15.23,-10.26,-1.42,-1.7,3.9853,0.518,0.955,1.119,1.089,2.881,,,,,,50.4
IE00BKSBGS44,10.7,9.35,,,13.8,-9.56,-1.26,-1.49,3.1075,0.515,0.997,1.119,1.088,3.443,,,,,,47.6
IE0001YGXFO5,10.68,7.61,4.94,,13.86,-9.3,-1.28,-1.53,3.007,0.511,0.973,1.148,1.091,3.55,,,,,,51.2
LU3086268227,12.18,6.38,5.49,,16.88,-10.5,-1.48,-2.2,3.7586,0.509,0.799,1.16,1.094,3.242,,,,,,48.0
IE000YNE6S57,10.64,7.57,4.92,,13.87,-9.3,-1.29,-1.54,3.004,0.508,0.964,1.145,1.09,3.543,,,,,,50.4
IE000SACNHU2,17.92,16.02,,,28.25,-15.41,-2.62,-3.49,7.8079,0.507,0.807,1.163,1.096,2.295,,,,,,47.2
IE0006FAD976,10.13,8.11,,,12.88,-8.33,-1.26,-1.45,2.6683,0.507,0.931,1.216,1.088,3.795,,,,,,52.8
IE00BJQRDM08,10.27,9.24,,,13.25,-9.09,-1.17,-1.38,2.9199,0.504,0.965,1.13,1.087,3.519,,,,,,49.2
LU2872292243,7.72,4.01,,,8.19,-4.81,-0.78,-0.91,1.4726,0.504,0.95,1.605,1.084,5.242,,,,,,52.0
LU3008629340,11.51,5.14,,,15.84,-10.12,-1.4,-2.13,3.6293,0.5,0.776,1.137,1.091,3.171,,,,,,48.0
IE00BHZPJ015,11.78,5.16,,,16.41,-10.78,-1.55,-2.17,3.8109,0.499,0.785,1.092,1.094,3.09,,,,,,45.5
LU0322252338,11.43,2.77,5.2,,15.7,-10.65,-1.32,-1.87,3.9815,0.499,0.838,1.074,1.09,2.871,,,,,,49.6
LU1291108642,10.49,7.52,4.84,,13.88,-9.18,-1.28,-1.48,3.0812,0.497,0.97,1.142,1.087,3.403,,,,,,44.0
IE000YR7N5U8,10.88,6.98,,,14.67,-6.25,-1.57,-1.77,2.3315,0.497,0.855,1.74,1.087,4.666,,,,,,50.4
IE00BYZK4669,12.06,2.8,5.41,,17.06,-8.4,-1.53,-2.09,2.9433,0.496,0.868,1.435,1.089,4.097,,,,,,48.8
IE000LIYGB49,9.98,7.74,4.64,,12.89,-8.31,-1.4,-1.58,3.1545,0.495,0.798,1.2,1.086,3.163,,,,,,51.2
LU2023679090,16.13,6.68,6.63,,25.38,-10.94,-2.35,-2.96,5.3973,0.494,0.894,1.474,1.08,2.989,,,,,,48.8
IE000COQKPO9,12.66,12.93,,,18.48,-12.01,-1.75,-2.2,4.7402,0.491,0.866,1.054,1.084,2.671,,,,,,54.8
IE000JQ2IJD3,9.55,3.19,,,12.18,-10.27,-1.37,-1.92,4.1558,0.489,0.582,0.931,1.097,2.299,,,,,,43.4
IE000BXC49I6,10.49,8.23,,,14.08,-9.61,-1.23,-1.48,3.0543,0.489,0.993,1.092,1.086,3.433,,,,,,50.0
IE00BJQRDK83,9.63,6.9,,,12.34,-7.11,-1.35,-1.65,2.4685,0.489,0.718,1.354,1.086,3.902,,,,,,52.8
IE00077IIPQ8,10.08,6.82,4.66,,13.48,-8.77,-1.31,-1.56,2.7622,0.481,0.849,1.149,1.085,3.65,,,,,,48.8
IE00BVXBH163,11.38,4.97,5.12,,16.22,-10.81,-1.3,-2.09,3.7488,0.48,0.775,1.053,1.086,3.034,,,,,,50.4
NL0009272772,7.99,4.34,,,9.2,-5.48,-0.76,-1.28,1.8322,0.478,0.654,1.459,1.088,4.363,,,,,,55.6
IE000V0GDVU7,12.3,8.99,,,18.23,-13.52,-1.63,-2.33,5.3575,0.477,0.757,0.909,1.085,2.295,,,,,,49.6
FR0013412293,9.84,7.66,4.56,,13.11,-9.64,-1.25,-1.4,3.0763,0.476,0.927,1.02,1.082,3.197,,,,,,51.2
LU3174346000,11.27,5.73,,,16.14,-10.47,-1.56,-2.28,3.8248,0.476,0.704,1.076,1.089,2.946,,,,,,49.5
IE00BNGFMY78,10.7,3.43,,,14.96,-9.34,-1.46,-1.78,3.8184,0.475,0.818,1.145,1.081,2.802,,,,,,49.2
IE0000LVTJ08,9.35,7.74,4.37,,12.12,-8.28,-1.26,-1.51,3.1124,0.475,0.762,1.129,1.082,3.003,,,,,,52.0
FR001400SDO6,9.87,7.37,4.55,,13.41,-8.33,-1.5,-1.69,3.4511,0.468,0.756,1.185,1.082,2.86,,,,,,49.6
FR001400SDN8,9.87,7.37,4.55,,13.41,-8.33,-1.5,-1.69,3.4511,0.468,0.756,1.185,1.082,2.86,,,,,,49.6
IE000YASIPS3,10.63,6.0,,,15.07,-10.68,-1.62,-2.16,3.7821,0.467,0.621,0.995,1.091,2.811,,,,,,47.1
IE00BDGN9Z19,11.13,4.91,,,16.21,-10.11,-1.6,-2.11,3.5247,0.465,0.746,1.102,1.086,3.158,,,,,,44.6
IE00BK5H8015,10.49,4.5,,,14.92,-10.66,-1.37,-2.01,3.7731,0.462,0.703,0.984,1.083,2.78,,,,,,48.8
LU2976313655,9.51,8.08,,,12.8,-8.77,-1.07,-1.39,2.787,0.462,0.894,1.084,1.08,3.411,,,,,,49.6
IE00BHZPJ569,9.16,6.07,,,12.17,-7.18,-1.4,-1.51,2.4393,0.458,0.753,1.277,1.08,3.756,,,,,,52.9
LU1646360542,12.67,0.16,,,19.8,-9.8,-1.71,-2.5,3.7037,0.458,0.735,1.293,1.079,3.421,,,,,,51.2
IE0004CIQ1O4,10.19,7.87,,,14.6,-10.25,-1.22,-1.62,3.4186,0.452,0.853,0.994,1.078,2.982,,,,,,51.2
LU1377382368,9.8,4.5,4.48,,13.96,-10.47,-1.11,-1.88,3.5843,0.445,0.669,0.936,1.083,2.735,,,,,,48.8
IE00BLLZQS08,7.2,3.9,,,8.11,-5.29,-0.77,-0.92,1.6966,0.445,0.826,1.36,1.076,4.243,,,,,,52.8
IE00096S6AV7,9.63,7.67,4.42,,13.58,-11.16,-1.23,-1.78,4.0127,0.445,0.688,0.863,1.078,2.4,,,,,,52.0
IE000PY7F8J9,13.07,8.07,5.5,,21.4,-12.69,-1.89,-2.28,6.2141,0.443,0.871,1.03,1.07,2.103,,,,,,52.8
IE00BHXMHQ65,9.25,7.68,,,13.07,-9.3,-1.28,-1.39,2.9581,0.433,0.798,0.995,1.075,3.127,,,,,,51.2
IE000MYCJA42,8.98,7.37,,,12.49,-8.1,-1.5,-1.59,3.177,0.431,0.66,1.109,1.075,2.827,,,,,,50.4
LU2777377875,9.56,4.7,4.36,,13.93,-10.49,-1.1,-1.87,3.6329,0.428,0.64,0.912,1.077,2.632,,,,,,50.4
LU1681042864,9.25,8.15,4.24,,13.26,-9.93,-1.46,-1.63,3.9174,0.427,0.703,0.932,1.072,2.362,,,,,,51.2
IE00BNGFMX61,12.71,2.07,,,21.43,-10.5,-2.12,-3.01,4.1762,0.426,0.603,1.21,1.078,3.044,,,,,,55.3
IE000N4E8XZ6,5.22,1.7,2.58,,3.82,-2.16,-0.34,-0.44,0.636,0.425,0.762,2.418,1.081,8.203,,,,,,49.6
LU1377382442,9.49,4.7,4.32,,13.91,-10.49,-1.08,-1.88,3.6183,0.424,0.626,0.905,1.077,2.623,,,,,,48.8
IE000L2ZNB07,9.81,9.94,4.43,,14.68,-10.83,-1.37,-1.61,3.6188,0.423,0.798,0.906,1.074,2.711,,,,,,51.2
IE00BFNNN236,7.49,2.26,,,9.22,-5.11,-0.63,-1.3,1.3615,0.422,0.513,1.466,1.092,5.499,,,,,,54.5
IE00BKLWY790,9.9,9.11,4.45,,15.06,-10.65,-1.42,-1.65,3.4827,0.419,0.817,0.93,1.073,2.844,,,,,,52.0
IE000HH3SU50,9.75,5.29,4.38,,14.99,-10.77,-1.27,-2.0,3.705,0.411,0.584,0.905,1.08,2.632,,,,,,40.8
LU2870272577,8.89,7.82,,,12.91,-8.58,-1.44,-1.62,3.3552,0.41,0.651,1.037,1.071,2.649,,,,,,53.7
IE00BJ5JNY98,12.56,14.72,5.18,,21.95,-16.07,-2.2,-2.79,7.2619,0.409,0.683,0.782,1.07,1.73,,,,,,55.2
